TRACE #1
--------------------------
{'x': 0.0, 'y': 0.0}
{'x': 0.0, 'y': 117180790.0, 'n': 472.0}
{'x': 0.0, 'y': 117180790.0, 'n': 472.0}
{'x': 117180790.0, 'y': 117180790.0, 'n': 472.0}
{'x': 0.0, 'y': 117180790.0, 'n': 472.0}
{'x': 0.0, 'y': 1541524124.0, 'n': 472.0}
{'x': 0.0, 'y': 1541524124.0, 'n': 472.0}
{'x': 1541524124.0, 'y': 1541524124.0, 'n': 472.0}
{'x': 0.0, 'y': 1541524124.0, 'n': 472.0}
{'x': 0.0, 'y': 970957616.0, 'n': 472.0}
{'x': 0.0, 'y': 970957616.0, 'n': 472.0}
{'x': 970957616.0, 'y': 970957616.0, 'n': 472.0}
{'x': 0.0, 'y': 970957616.0, 'n': 472.0}
{'x': 0.0, 'y': 592376302.0, 'n': 472.0}
{'x': 0.0, 'y': 592376302.0, 'n': 472.0}
{'x': 592376302.0, 'y': 592376302.0, 'n': 472.0}
{'x': 0.0, 'y': 592376302.0, 'n': 472.0}
{'x': 0.0, 'y': 1400358183.0, 'n': 472.0}
{'x': 0.0, 'y': 1400358183.0, 'n': 472.0}
{'x': 1400358183.0, 'y': 1400358183.0, 'n': 472.0}
{'x': 0.0, 'y': 1400358183.0, 'n': 472.0}
{'x': 0.0, 'y': 694023696.0, 'n': 472.0}
{'x': 0.0, 'y': 694023696.0, 'n': 472.0}
{'x': 694023696.0, 'y': 694023696.0, 'n': 472.0}
{'x': 0.0, 'y': 694023696.0, 'n': 472.0}
{'x': 0.0, 'y': 1289939087.0, 'n': 472.0}
{'x': 0.0, 'y': 1289939087.0, 'n': 472.0}
{'x': 1289939087.0, 'y': 1289939087.0, 'n': 472.0}
{'x': 0.0, 'y': 1289939087.0, 'n': 472.0}
{'x': 0.0, 'y': 1504106616.0, 'n': 472.0}
{'x': 0.0, 'y': 1504106616.0, 'n': 472.0}
{'x': 1504106616.0, 'y': 1504106616.0, 'n': 472.0}
{'x': 0.0, 'y': 1504106616.0, 'n': 472.0}
{'x': 0.0, 'y': 266904358.0, 'n': 472.0}
{'x': 0.0, 'y': 266904358.0, 'n': 472.0}
{'x': 266904358.0, 'y': 266904358.0, 'n': 472.0}
{'x': 0.0, 'y': 266904358.0, 'n': 472.0}
{'x': 0.0, 'y': 716220704.0, 'n': 472.0}
{'x': 0.0, 'y': 716220704.0, 'n': 472.0}
{'x': 716220704.0, 'y': 716220704.0, 'n': 472.0}
{'x': 0.0, 'y': 716220704.0, 'n': 472.0}
{'x': 0.0, 'y': 722399578.0, 'n': 472.0}
{'x': 0.0, 'y': 722399578.0, 'n': 472.0}
{'x': 722399578.0, 'y': 722399578.0, 'n': 472.0}
{'x': 0.0, 'y': 722399578.0, 'n': 472.0}
{'x': 0.0, 'y': 224822718.0, 'n': 472.0}
{'x': 0.0, 'y': 224822718.0, 'n': 472.0}
{'x': 224822718.0, 'y': 224822718.0, 'n': 472.0}
{'x': 0.0, 'y': 224822718.0, 'n': 472.0}
{'x': 0.0, 'y': 1951563479.0, 'n': 472.0}
{'x': 0.0, 'y': 1951563479.0, 'n': 472.0}
{'x': 1951563479.0, 'y': 1951563479.0, 'n': 472.0}
{'x': 0.0, 'y': 1951563479.0, 'n': 472.0}
{'x': 0.0, 'y': 2047673194.0, 'n': 472.0}
{'x': 0.0, 'y': 2047673194.0, 'n': 472.0}
{'x': 2047673194.0, 'y': 2047673194.0, 'n': 472.0}
{'x': 0.0, 'y': 2047673194.0, 'n': 472.0}
{'x': 0.0, 'y': 632944436.0, 'n': 472.0}
{'x': 0.0, 'y': 632944436.0, 'n': 472.0}
{'x': 632944436.0, 'y': 632944436.0, 'n': 472.0}
{'x': 0.0, 'y': 632944436.0, 'n': 472.0}
{'x': 0.0, 'y': 659659289.0, 'n': 472.0}
{'x': 0.0, 'y': 659659289.0, 'n': 472.0}
{'x': 659659289.0, 'y': 659659289.0, 'n': 472.0}
{'x': 0.0, 'y': 659659289.0, 'n': 472.0}
{'x': 0.0, 'y': 1158204927.0, 'n': 472.0}
{'x': 0.0, 'y': 1158204927.0, 'n': 472.0}
{'x': 1158204927.0, 'y': 1158204927.0, 'n': 472.0}
{'x': 0.0, 'y': 1158204927.0, 'n': 472.0}
{'x': 0.0, 'y': 1772276746.0, 'n': 472.0}
{'x': 0.0, 'y': 1772276746.0, 'n': 472.0}
{'x': 1772276746.0, 'y': 1772276746.0, 'n': 472.0}
{'x': 0.0, 'y': 1772276746.0, 'n': 472.0}
{'x': 0.0, 'y': 1324760910.0, 'n': 472.0}
{'x': 0.0, 'y': 1324760910.0, 'n': 472.0}
{'x': 1324760910.0, 'y': 1324760910.0, 'n': 472.0}
{'x': 0.0, 'y': 1324760910.0, 'n': 472.0}
{'x': 0.0, 'y': 645641438.0, 'n': 472.0}
{'x': 0.0, 'y': 645641438.0, 'n': 472.0}
{'x': 645641438.0, 'y': 645641438.0, 'n': 472.0}
{'x': 0.0, 'y': 645641438.0, 'n': 472.0}
{'x': 0.0, 'y': 1247323556.0, 'n': 472.0}
{'x': 0.0, 'y': 1247323556.0, 'n': 472.0}
{'x': 1247323556.0, 'y': 1247323556.0, 'n': 472.0}
{'x': 0.0, 'y': 1247323556.0, 'n': 472.0}
{'x': 0.0, 'y': 824038460.0, 'n': 472.0}
{'x': 0.0, 'y': 824038460.0, 'n': 472.0}
{'x': 824038460.0, 'y': 824038460.0, 'n': 472.0}
{'x': 0.0, 'y': 824038460.0, 'n': 472.0}
{'x': 0.0, 'y': 1806404034.0, 'n': 472.0}
{'x': 0.0, 'y': 1806404034.0, 'n': 472.0}
{'x': 1806404034.0, 'y': 1806404034.0, 'n': 472.0}
{'x': 0.0, 'y': 1806404034.0, 'n': 472.0}
{'x': 0.0, 'y': 704665122.0, 'n': 472.0}
{'x': 0.0, 'y': 704665122.0, 'n': 472.0}
{'x': 704665122.0, 'y': 704665122.0, 'n': 472.0}
{'x': 0.0, 'y': 704665122.0, 'n': 472.0}
{'x': 0.0, 'y': 2024406653.0, 'n': 472.0}
{'x': 0.0, 'y': 2024406653.0, 'n': 472.0}
{'x': 2024406653.0, 'y': 2024406653.0, 'n': 472.0}
{'x': 0.0, 'y': 2024406653.0, 'n': 472.0}
{'x': 0.0, 'y': 314619984.0, 'n': 472.0}
{'x': 0.0, 'y': 314619984.0, 'n': 472.0}
{'x': 314619984.0, 'y': 314619984.0, 'n': 472.0}
{'x': 0.0, 'y': 314619984.0, 'n': 472.0}
{'x': 0.0, 'y': 665285730.0, 'n': 472.0}
{'x': 0.0, 'y': 665285730.0, 'n': 472.0}
{'x': 665285730.0, 'y': 665285730.0, 'n': 472.0}
{'x': 0.0, 'y': 665285730.0, 'n': 472.0}
{'x': 0.0, 'y': 1653849625.0, 'n': 472.0}
{'x': 0.0, 'y': 1653849625.0, 'n': 472.0}
{'x': 1653849625.0, 'y': 1653849625.0, 'n': 472.0}
{'x': 0.0, 'y': 1653849625.0, 'n': 472.0}
{'x': 0.0, 'y': 1280484923.0, 'n': 472.0}
{'x': 0.0, 'y': 1280484923.0, 'n': 472.0}
{'x': 1280484923.0, 'y': 1280484923.0, 'n': 472.0}
{'x': 0.0, 'y': 1280484923.0, 'n': 472.0}
{'x': 0.0, 'y': 2126272965.0, 'n': 472.0}
{'x': 0.0, 'y': 2126272965.0, 'n': 472.0}
{'x': 2126272965.0, 'y': 2126272965.0, 'n': 472.0}
{'x': 0.0, 'y': 2126272965.0, 'n': 472.0}
{'x': 0.0, 'y': 111763331.0, 'n': 472.0}
{'x': 0.0, 'y': 111763331.0, 'n': 472.0}
{'x': 111763331.0, 'y': 111763331.0, 'n': 472.0}
{'x': 0.0, 'y': 111763331.0, 'n': 472.0}
{'x': 0.0, 'y': 1397665713.0, 'n': 472.0}
{'x': 0.0, 'y': 1397665713.0, 'n': 472.0}
{'x': 1397665713.0, 'y': 1397665713.0, 'n': 472.0}
{'x': 0.0, 'y': 1397665713.0, 'n': 472.0}
{'x': 0.0, 'y': 1520313441.0, 'n': 472.0}
{'x': 0.0, 'y': 1520313441.0, 'n': 472.0}
{'x': 1520313441.0, 'y': 1520313441.0, 'n': 472.0}
{'x': 0.0, 'y': 1520313441.0, 'n': 472.0}
{'x': 0.0, 'y': 1082720947.0, 'n': 472.0}
{'x': 0.0, 'y': 1082720947.0, 'n': 472.0}
{'x': 1082720947.0, 'y': 1082720947.0, 'n': 472.0}
{'x': 0.0, 'y': 1082720947.0, 'n': 472.0}
{'x': 0.0, 'y': 1990042016.0, 'n': 472.0}
{'x': 0.0, 'y': 1990042016.0, 'n': 472.0}
{'x': 1990042016.0, 'y': 1990042016.0, 'n': 472.0}
{'x': 0.0, 'y': 1990042016.0, 'n': 472.0}
{'x': 0.0, 'y': 773187976.0, 'n': 472.0}
{'x': 0.0, 'y': 773187976.0, 'n': 472.0}
{'x': 773187976.0, 'y': 773187976.0, 'n': 472.0}
{'x': 0.0, 'y': 773187976.0, 'n': 472.0}
{'x': 0.0, 'y': 1776744643.0, 'n': 472.0}
{'x': 0.0, 'y': 1776744643.0, 'n': 472.0}
{'x': 1776744643.0, 'y': 1776744643.0, 'n': 472.0}
{'x': 0.0, 'y': 1776744643.0, 'n': 472.0}
{'x': 0.0, 'y': 1132497455.0, 'n': 472.0}
{'x': 0.0, 'y': 1132497455.0, 'n': 472.0}
{'x': 1132497455.0, 'y': 1132497455.0, 'n': 472.0}
{'x': 0.0, 'y': 1132497455.0, 'n': 472.0}
{'x': 0.0, 'y': 129810944.0, 'n': 472.0}
{'x': 0.0, 'y': 129810944.0, 'n': 472.0}
{'x': 129810944.0, 'y': 129810944.0, 'n': 472.0}
{'x': 0.0, 'y': 129810944.0, 'n': 472.0}
{'x': 0.0, 'y': 2043649001.0, 'n': 472.0}
{'x': 0.0, 'y': 2043649001.0, 'n': 472.0}
{'x': 2043649001.0, 'y': 2043649001.0, 'n': 472.0}
{'x': 0.0, 'y': 2043649001.0, 'n': 472.0}
{'x': 0.0, 'y': 1848718159.0, 'n': 472.0}
{'x': 0.0, 'y': 1848718159.0, 'n': 472.0}
{'x': 1848718159.0, 'y': 1848718159.0, 'n': 472.0}
{'x': 0.0, 'y': 1848718159.0, 'n': 472.0}
{'x': 0.0, 'y': 852210522.0, 'n': 472.0}
{'x': 0.0, 'y': 852210522.0, 'n': 472.0}
{'x': 852210522.0, 'y': 852210522.0, 'n': 472.0}
{'x': 0.0, 'y': 852210522.0, 'n': 472.0}
{'x': 0.0, 'y': 120988071.0, 'n': 472.0}
{'x': 0.0, 'y': 120988071.0, 'n': 472.0}
{'x': 120988071.0, 'y': 120988071.0, 'n': 472.0}
{'x': 0.0, 'y': 120988071.0, 'n': 472.0}
{'x': 0.0, 'y': 1652797991.0, 'n': 472.0}
{'x': 0.0, 'y': 1652797991.0, 'n': 472.0}
{'x': 1652797991.0, 'y': 1652797991.0, 'n': 472.0}
{'x': 0.0, 'y': 1652797991.0, 'n': 472.0}
{'x': 0.0, 'y': 752400069.0, 'n': 472.0}
{'x': 0.0, 'y': 752400069.0, 'n': 472.0}
{'x': 752400069.0, 'y': 752400069.0, 'n': 472.0}
{'x': 0.0, 'y': 752400069.0, 'n': 472.0}
{'x': 0.0, 'y': 753932507.0, 'n': 472.0}
{'x': 0.0, 'y': 753932507.0, 'n': 472.0}
{'x': 753932507.0, 'y': 753932507.0, 'n': 472.0}
{'x': 0.0, 'y': 753932507.0, 'n': 472.0}
{'x': 0.0, 'y': 164973632.0, 'n': 472.0}
{'x': 0.0, 'y': 164973632.0, 'n': 472.0}
{'x': 164973632.0, 'y': 164973632.0, 'n': 472.0}
{'x': 0.0, 'y': 164973632.0, 'n': 472.0}
{'x': 0.0, 'y': 1910604996.0, 'n': 472.0}
{'x': 0.0, 'y': 1910604996.0, 'n': 472.0}
{'x': 1910604996.0, 'y': 1910604996.0, 'n': 472.0}
{'x': 0.0, 'y': 1910604996.0, 'n': 472.0}
{'x': 0.0, 'y': 378725606.0, 'n': 472.0}
{'x': 0.0, 'y': 378725606.0, 'n': 472.0}
{'x': 378725606.0, 'y': 378725606.0, 'n': 472.0}
{'x': 0.0, 'y': 378725606.0, 'n': 472.0}
{'x': 0.0, 'y': 1489734542.0, 'n': 472.0}
{'x': 0.0, 'y': 1489734542.0, 'n': 472.0}
{'x': 1489734542.0, 'y': 1489734542.0, 'n': 472.0}
{'x': 0.0, 'y': 1489734542.0, 'n': 472.0}
{'x': 0.0, 'y': 408762786.0, 'n': 472.0}
{'x': 0.0, 'y': 408762786.0, 'n': 472.0}
{'x': 408762786.0, 'y': 408762786.0, 'n': 472.0}
{'x': 0.0, 'y': 408762786.0, 'n': 472.0}
{'x': 0.0, 'y': 1626049162.0, 'n': 472.0}
{'x': 0.0, 'y': 1626049162.0, 'n': 472.0}
{'x': 1626049162.0, 'y': 1626049162.0, 'n': 472.0}
{'x': 0.0, 'y': 1626049162.0, 'n': 472.0}
{'x': 0.0, 'y': 166289354.0, 'n': 472.0}
{'x': 0.0, 'y': 166289354.0, 'n': 472.0}
{'x': 166289354.0, 'y': 166289354.0, 'n': 472.0}
{'x': 0.0, 'y': 166289354.0, 'n': 472.0}
{'x': 0.0, 'y': 67683172.0, 'n': 472.0}
{'x': 0.0, 'y': 67683172.0, 'n': 472.0}
{'x': 67683172.0, 'y': 67683172.0, 'n': 472.0}
{'x': 0.0, 'y': 67683172.0, 'n': 472.0}
{'x': 0.0, 'y': 183230637.0, 'n': 472.0}
{'x': 0.0, 'y': 183230637.0, 'n': 472.0}
{'x': 183230637.0, 'y': 183230637.0, 'n': 472.0}
{'x': 0.0, 'y': 183230637.0, 'n': 472.0}
{'x': 0.0, 'y': 43212360.0, 'n': 472.0}
{'x': 0.0, 'y': 43212360.0, 'n': 472.0}
{'x': 43212360.0, 'y': 43212360.0, 'n': 472.0}
{'x': 0.0, 'y': 43212360.0, 'n': 472.0}
{'x': 0.0, 'y': 382303157.0, 'n': 472.0}
{'x': 0.0, 'y': 382303157.0, 'n': 472.0}
{'x': 382303157.0, 'y': 382303157.0, 'n': 472.0}
{'x': 0.0, 'y': 382303157.0, 'n': 472.0}
{'x': 0.0, 'y': 848516367.0, 'n': 472.0}
{'x': 0.0, 'y': 848516367.0, 'n': 472.0}
{'x': 848516367.0, 'y': 848516367.0, 'n': 472.0}
{'x': 0.0, 'y': 848516367.0, 'n': 472.0}
{'x': 0.0, 'y': 1697061985.0, 'n': 472.0}
{'x': 0.0, 'y': 1697061985.0, 'n': 472.0}
{'x': 1697061985.0, 'y': 1697061985.0, 'n': 472.0}
{'x': 0.0, 'y': 1697061985.0, 'n': 472.0}
{'x': 0.0, 'y': 1662788080.0, 'n': 472.0}
{'x': 0.0, 'y': 1662788080.0, 'n': 472.0}
{'x': 1662788080.0, 'y': 1662788080.0, 'n': 472.0}
{'x': 0.0, 'y': 1662788080.0, 'n': 472.0}
{'x': 0.0, 'y': 827305684.0, 'n': 472.0}
{'x': 0.0, 'y': 827305684.0, 'n': 472.0}
{'x': 827305684.0, 'y': 827305684.0, 'n': 472.0}
{'x': 0.0, 'y': 827305684.0, 'n': 472.0}
{'x': 0.0, 'y': 1808825317.0, 'n': 472.0}
{'x': 0.0, 'y': 1808825317.0, 'n': 472.0}
{'x': 1808825317.0, 'y': 1808825317.0, 'n': 472.0}
{'x': 0.0, 'y': 1808825317.0, 'n': 472.0}
{'x': 0.0, 'y': 912970146.0, 'n': 472.0}
{'x': 0.0, 'y': 912970146.0, 'n': 472.0}
{'x': 912970146.0, 'y': 912970146.0, 'n': 472.0}
{'x': 0.0, 'y': 912970146.0, 'n': 472.0}
{'x': 0.0, 'y': 200135477.0, 'n': 472.0}
{'x': 0.0, 'y': 200135477.0, 'n': 472.0}
{'x': 200135477.0, 'y': 200135477.0, 'n': 472.0}
{'x': 0.0, 'y': 200135477.0, 'n': 472.0}
{'x': 0.0, 'y': 744062616.0, 'n': 472.0}
{'x': 0.0, 'y': 744062616.0, 'n': 472.0}
{'x': 744062616.0, 'y': 744062616.0, 'n': 472.0}
{'x': 0.0, 'y': 744062616.0, 'n': 472.0}
{'x': 0.0, 'y': 755528514.0, 'n': 472.0}
{'x': 0.0, 'y': 755528514.0, 'n': 472.0}
{'x': 755528514.0, 'y': 755528514.0, 'n': 472.0}
{'x': 0.0, 'y': 755528514.0, 'n': 472.0}
{'x': 0.0, 'y': 973323454.0, 'n': 472.0}
{'x': 0.0, 'y': 973323454.0, 'n': 472.0}
{'x': 973323454.0, 'y': 973323454.0, 'n': 472.0}
{'x': 0.0, 'y': 973323454.0, 'n': 472.0}
{'x': 0.0, 'y': 373323612.0, 'n': 472.0}
{'x': 0.0, 'y': 373323612.0, 'n': 472.0}
{'x': 373323612.0, 'y': 373323612.0, 'n': 472.0}
{'x': 0.0, 'y': 373323612.0, 'n': 472.0}
{'x': 0.0, 'y': 1888025969.0, 'n': 472.0}
{'x': 0.0, 'y': 1888025969.0, 'n': 472.0}
{'x': 1888025969.0, 'y': 1888025969.0, 'n': 472.0}
{'x': 0.0, 'y': 1888025969.0, 'n': 472.0}
{'x': 0.0, 'y': 1103134398.0, 'n': 472.0}
{'x': 0.0, 'y': 1103134398.0, 'n': 472.0}
{'x': 1103134398.0, 'y': 1103134398.0, 'n': 472.0}
{'x': 0.0, 'y': 1103134398.0, 'n': 472.0}
{'x': 0.0, 'y': 269488965.0, 'n': 472.0}
{'x': 0.0, 'y': 269488965.0, 'n': 472.0}
{'x': 269488965.0, 'y': 269488965.0, 'n': 472.0}
{'x': 0.0, 'y': 269488965.0, 'n': 472.0}
{'x': 0.0, 'y': 1589260481.0, 'n': 472.0}
{'x': 0.0, 'y': 1589260481.0, 'n': 472.0}
{'x': 1589260481.0, 'y': 1589260481.0, 'n': 472.0}
{'x': 0.0, 'y': 1589260481.0, 'n': 472.0}
{'x': 0.0, 'y': 1955344921.0, 'n': 472.0}
{'x': 0.0, 'y': 1955344921.0, 'n': 472.0}
{'x': 1955344921.0, 'y': 1955344921.0, 'n': 472.0}
{'x': 0.0, 'y': 1955344921.0, 'n': 472.0}
{'x': 0.0, 'y': 390477037.0, 'n': 472.0}
{'x': 0.0, 'y': 390477037.0, 'n': 472.0}
{'x': 390477037.0, 'y': 390477037.0, 'n': 472.0}
{'x': 0.0, 'y': 390477037.0, 'n': 472.0}
{'x': 0.0, 'y': 1094574824.0, 'n': 472.0}
{'x': 0.0, 'y': 1094574824.0, 'n': 472.0}
{'x': 1094574824.0, 'y': 1094574824.0, 'n': 472.0}
{'x': 0.0, 'y': 1094574824.0, 'n': 472.0}
{'x': 0.0, 'y': 560261342.0, 'n': 472.0}
{'x': 0.0, 'y': 560261342.0, 'n': 472.0}
{'x': 560261342.0, 'y': 560261342.0, 'n': 472.0}
{'x': 0.0, 'y': 560261342.0, 'n': 472.0}
{'x': 0.0, 'y': 1144409544.0, 'n': 472.0}
{'x': 0.0, 'y': 1144409544.0, 'n': 472.0}
{'x': 1144409544.0, 'y': 1144409544.0, 'n': 472.0}
{'x': 0.0, 'y': 1144409544.0, 'n': 472.0}
{'x': 0.0, 'y': 1259548456.0, 'n': 472.0}
{'x': 0.0, 'y': 1259548456.0, 'n': 472.0}
{'x': 1259548456.0, 'y': 1259548456.0, 'n': 472.0}
{'x': 0.0, 'y': 1259548456.0, 'n': 472.0}
{'x': 0.0, 'y': 323382690.0, 'n': 472.0}
{'x': 0.0, 'y': 323382690.0, 'n': 472.0}
{'x': 323382690.0, 'y': 323382690.0, 'n': 472.0}
{'x': 0.0, 'y': 323382690.0, 'n': 472.0}
{'x': 0.0, 'y': 1523135150.0, 'n': 472.0}
{'x': 0.0, 'y': 1523135150.0, 'n': 472.0}
{'x': 1523135150.0, 'y': 1523135150.0, 'n': 472.0}
{'x': 0.0, 'y': 1523135150.0, 'n': 472.0}
{'x': 0.0, 'y': 601799350.0, 'n': 472.0}
{'x': 0.0, 'y': 601799350.0, 'n': 472.0}
{'x': 601799350.0, 'y': 601799350.0, 'n': 472.0}
{'x': 0.0, 'y': 601799350.0, 'n': 472.0}
{'x': 0.0, 'y': 732145476.0, 'n': 472.0}
{'x': 0.0, 'y': 732145476.0, 'n': 472.0}
{'x': 732145476.0, 'y': 732145476.0, 'n': 472.0}
{'x': 0.0, 'y': 732145476.0, 'n': 472.0}
{'x': 0.0, 'y': 1001700665.0, 'n': 472.0}
{'x': 0.0, 'y': 1001700665.0, 'n': 472.0}
{'x': 1001700665.0, 'y': 1001700665.0, 'n': 472.0}
{'x': 0.0, 'y': 1001700665.0, 'n': 472.0}
{'x': 0.0, 'y': 768088705.0, 'n': 472.0}
{'x': 0.0, 'y': 768088705.0, 'n': 472.0}
{'x': 768088705.0, 'y': 768088705.0, 'n': 472.0}
{'x': 0.0, 'y': 768088705.0, 'n': 472.0}
{'x': 0.0, 'y': 799828649.0, 'n': 472.0}
{'x': 0.0, 'y': 799828649.0, 'n': 472.0}
{'x': 799828649.0, 'y': 799828649.0, 'n': 472.0}
{'x': 0.0, 'y': 799828649.0, 'n': 472.0}
{'x': 0.0, 'y': 1184931302.0, 'n': 472.0}
{'x': 0.0, 'y': 1184931302.0, 'n': 472.0}
{'x': 1184931302.0, 'y': 1184931302.0, 'n': 472.0}
{'x': 0.0, 'y': 1184931302.0, 'n': 472.0}
{'x': 0.0, 'y': 811301065.0, 'n': 472.0}
{'x': 0.0, 'y': 811301065.0, 'n': 472.0}
{'x': 811301065.0, 'y': 811301065.0, 'n': 472.0}
{'x': 0.0, 'y': 811301065.0, 'n': 472.0}
{'x': 0.0, 'y': 1182131806.0, 'n': 472.0}
{'x': 0.0, 'y': 1182131806.0, 'n': 472.0}
{'x': 1182131806.0, 'y': 1182131806.0, 'n': 472.0}
{'x': 0.0, 'y': 1182131806.0, 'n': 472.0}
{'x': 0.0, 'y': 2033447669.0, 'n': 472.0}
{'x': 0.0, 'y': 2033447669.0, 'n': 472.0}
{'x': 2033447669.0, 'y': 2033447669.0, 'n': 472.0}
{'x': 0.0, 'y': 2033447669.0, 'n': 472.0}
{'x': 0.0, 'y': 360879402.0, 'n': 472.0}
{'x': 0.0, 'y': 360879402.0, 'n': 472.0}
{'x': 360879402.0, 'y': 360879402.0, 'n': 472.0}
{'x': 0.0, 'y': 360879402.0, 'n': 472.0}
{'x': 0.0, 'y': 697436238.0, 'n': 472.0}
{'x': 0.0, 'y': 697436238.0, 'n': 472.0}
{'x': 697436238.0, 'y': 697436238.0, 'n': 472.0}
{'x': 0.0, 'y': 697436238.0, 'n': 472.0}
{'x': 0.0, 'y': 713269705.0, 'n': 472.0}
{'x': 0.0, 'y': 713269705.0, 'n': 472.0}
{'x': 713269705.0, 'y': 713269705.0, 'n': 472.0}
{'x': 0.0, 'y': 713269705.0, 'n': 472.0}
{'x': 0.0, 'y': 22221071.0, 'n': 472.0}
{'x': 0.0, 'y': 22221071.0, 'n': 472.0}
{'x': 22221071.0, 'y': 22221071.0, 'n': 472.0}
{'x': 0.0, 'y': 22221071.0, 'n': 472.0}
{'x': 0.0, 'y': 1610406384.0, 'n': 472.0}
{'x': 0.0, 'y': 1610406384.0, 'n': 472.0}
{'x': 1610406384.0, 'y': 1610406384.0, 'n': 472.0}
{'x': 0.0, 'y': 1610406384.0, 'n': 472.0}
{'x': 0.0, 'y': 913405182.0, 'n': 472.0}
{'x': 0.0, 'y': 913405182.0, 'n': 472.0}
{'x': 913405182.0, 'y': 913405182.0, 'n': 472.0}
{'x': 0.0, 'y': 913405182.0, 'n': 472.0}
{'x': 0.0, 'y': 766283688.0, 'n': 472.0}
{'x': 0.0, 'y': 766283688.0, 'n': 472.0}
{'x': 766283688.0, 'y': 766283688.0, 'n': 472.0}
{'x': 0.0, 'y': 766283688.0, 'n': 472.0}
{'x': 0.0, 'y': 218451250.0, 'n': 472.0}
{'x': 0.0, 'y': 218451250.0, 'n': 472.0}
{'x': 218451250.0, 'y': 218451250.0, 'n': 472.0}
{'x': 0.0, 'y': 218451250.0, 'n': 472.0}
{'x': 0.0, 'y': 1886728636.0, 'n': 472.0}
{'x': 0.0, 'y': 1886728636.0, 'n': 472.0}
{'x': 1886728636.0, 'y': 1886728636.0, 'n': 472.0}
{'x': 0.0, 'y': 1886728636.0, 'n': 472.0}
{'x': 0.0, 'y': 1139607300.0, 'n': 472.0}
{'x': 0.0, 'y': 1139607300.0, 'n': 472.0}
{'x': 1139607300.0, 'y': 1139607300.0, 'n': 472.0}
{'x': 0.0, 'y': 1139607300.0, 'n': 472.0}
{'x': 0.0, 'y': 2106477220.0, 'n': 472.0}
{'x': 0.0, 'y': 2106477220.0, 'n': 472.0}
{'x': 2106477220.0, 'y': 2106477220.0, 'n': 472.0}
{'x': 0.0, 'y': 2106477220.0, 'n': 472.0}
{'x': 0.0, 'y': 842379387.0, 'n': 472.0}
{'x': 0.0, 'y': 842379387.0, 'n': 472.0}
{'x': 842379387.0, 'y': 842379387.0, 'n': 472.0}
{'x': 0.0, 'y': 842379387.0, 'n': 472.0}
{'x': 0.0, 'y': 1409096265.0, 'n': 472.0}
{'x': 0.0, 'y': 1409096265.0, 'n': 472.0}
{'x': 1409096265.0, 'y': 1409096265.0, 'n': 472.0}
{'x': 0.0, 'y': 1409096265.0, 'n': 472.0}
{'x': 0.0, 'y': 1548254053.0, 'n': 472.0}
{'x': 0.0, 'y': 1548254053.0, 'n': 472.0}
{'x': 1548254053.0, 'y': 1548254053.0, 'n': 472.0}
{'x': 0.0, 'y': 1548254053.0, 'n': 472.0}
{'x': 0.0, 'y': 650240660.0, 'n': 472.0}
{'x': 0.0, 'y': 650240660.0, 'n': 472.0}
{'x': 650240660.0, 'y': 650240660.0, 'n': 472.0}
{'x': 0.0, 'y': 650240660.0, 'n': 472.0}
{'x': 0.0, 'y': 1799573302.0, 'n': 472.0}
{'x': 0.0, 'y': 1799573302.0, 'n': 472.0}
{'x': 1799573302.0, 'y': 1799573302.0, 'n': 472.0}
{'x': 0.0, 'y': 1799573302.0, 'n': 472.0}
{'x': 0.0, 'y': 495345229.0, 'n': 472.0}
{'x': 0.0, 'y': 495345229.0, 'n': 472.0}
{'x': 495345229.0, 'y': 495345229.0, 'n': 472.0}
{'x': 0.0, 'y': 495345229.0, 'n': 472.0}
{'x': 0.0, 'y': 1210502002.0, 'n': 472.0}
{'x': 0.0, 'y': 1210502002.0, 'n': 472.0}
{'x': 1210502002.0, 'y': 1210502002.0, 'n': 472.0}
{'x': 0.0, 'y': 1210502002.0, 'n': 472.0}
{'x': 0.0, 'y': 796499199.0, 'n': 472.0}
{'x': 0.0, 'y': 796499199.0, 'n': 472.0}
{'x': 796499199.0, 'y': 796499199.0, 'n': 472.0}
{'x': 0.0, 'y': 796499199.0, 'n': 472.0}
{'x': 0.0, 'y': 1754893685.0, 'n': 472.0}
{'x': 0.0, 'y': 1754893685.0, 'n': 472.0}
{'x': 1754893685.0, 'y': 1754893685.0, 'n': 472.0}
{'x': 0.0, 'y': 1754893685.0, 'n': 472.0}
{'x': 0.0, 'y': 1533884692.0, 'n': 472.0}
{'x': 0.0, 'y': 1533884692.0, 'n': 472.0}
{'x': 1533884692.0, 'y': 1533884692.0, 'n': 472.0}
{'x': 0.0, 'y': 1533884692.0, 'n': 472.0}
{'x': 0.0, 'y': 172150701.0, 'n': 472.0}
{'x': 0.0, 'y': 172150701.0, 'n': 472.0}
{'x': 172150701.0, 'y': 172150701.0, 'n': 472.0}
{'x': 0.0, 'y': 172150701.0, 'n': 472.0}
{'x': 0.0, 'y': 209209387.0, 'n': 472.0}
{'x': 0.0, 'y': 209209387.0, 'n': 472.0}
{'x': 209209387.0, 'y': 209209387.0, 'n': 472.0}
{'x': 0.0, 'y': 209209387.0, 'n': 472.0}
{'x': 0.0, 'y': 118546520.0, 'n': 472.0}
